order_number,product_key,cust_id,order_date,ship_date,due_date,sales,quantity,price
SO49316,BK_R89B_58,23433,2012-08-14,2012-08-21,2012-08-26,2182,1,2182
SO49317,BK_R64Y_38,14355,2012-08-14,2012-08-21,2012-08-26,1000,1,1000
SO49318,BK_R50B_58,27267,2012-08-14,2012-08-21,2012-08-26,783,1,783
SO49319,BK_R64Y_44,25022,2012-08-14,2012-08-21,2012-08-26,1000,1,1000
SO49320,BK_R89B_44,23649,2012-08-14,2012-08-21,2012-08-26,2182,1,2182
SO49321,BK_M68S_46,27063,2012-08-14,2012-08-21,2012-08-26,2071,1,2071
SO49322,BK_R50R_48,26747,2012-08-14,2012-08-21,2012-08-26,783,1,783
SO49323,BK_M68B_46,12612,2012-08-15,2012-08-22,2012-08-27,2049,1,2049
SO49324,BK_M68S_38,12461,2012-08-15,2012-08-22,2012-08-27,2071,1,2071
SO49325,BK_M68S_46,14219,2012-08-15,2012-08-22,2012-08-27,2071,1,2071
SO49326,BK_M68B_42,21305,2012-08-15,2012-08-22,2012-08-27,2049,1,2049
SO49327,BK_R89R_48,17790,2012-08-16,2012-08-23,2012-08-28,2443,1,2443
SO49328,BK_R89B_44,17812,2012-08-16,2012-08-23,2012-08-28,2182,1,2182
SO49329,BK_R64Y_44,17754,2012-08-16,2012-08-23,2012-08-28,1000,1,1000
SO49330,BK_M68S_42,12314,2012-08-16,2012-08-23,2012-08-28,2071,1,2071
SO49331,BK_M68B_38,12384,2012-08-16,2012-08-23,2012-08-28,2049,1,2049
SO49332,BK_M68S_38,14063,2012-08-16,2012-08-23,2012-08-28,2071,1,2071
SO49333,BK_M68S_42,14102,2012-08-16,2012-08-23,2012-08-28,2071,1,2071
SO49334,BK_M68B_42,14132,2012-08-16,2012-08-23,2012-08-28,2049,1,2049
SO49335,BK_R89B_48,23429,2012-08-16,2012-08-23,2012-08-28,2182,1,2182
SO49336,BK_R89B_52,23523,2012-08-16,2012-08-23,2012-08-28,2182,1,2182
SO49337,BK_M68B_46,27068,2012-08-16,2012-08-23,2012-08-28,2049,1,2049
SO49338,BK_R89R_48,23571,2012-08-16,2012-08-23,2012-08-28,2443,1,2443
SO49339,BK_R89R_44,17183,2012-08-17,2012-08-24,2012-08-29,2443,1,2443
SO49340,BK_R89B_48,15624,2012-08-17,2012-08-24,2012-08-29,2182,1,2182
SO49341,BK_R64Y_38,17756,2012-08-17,2012-08-24,2012-08-29,1000,1,1000
SO49342,BK_M68S_46,12599,2012-08-17,2012-08-24,2012-08-29,2071,1,2071
SO49343,BK_M68S_46,14033,2012-08-17,2012-08-24,2012-08-29,2071,1,2071
SO49344,BK_M68S_38,14048,2012-08-17,2012-08-24,2012-08-29,2071,1,2071
SO49345,BK_M68B_46,14070,2012-08-17,2012-08-24,2012-08-29,2049,1,2049
SO49346,BK_M68B_46,14218,2012-08-17,2012-08-24,2012-08-29,2049,1,2049
SO49347,BK_R89R_48,23539,2012-08-17,2012-08-24,2012-08-29,2443,1,2443
SO49348,BK_R89R_48,23547,2012-08-17,2012-08-24,2012-08-29,2443,1,2443
SO49349,BK_M68B_42,27045,2012-08-17,2012-08-24,2012-08-29,2049,1,2049
SO49350,BK_R50R_52,15547,2012-08-17,2012-08-24,2012-08-29,783,1,783
SO49351,BK_R50R_48,26673,2012-08-17,2012-08-24,2012-08-29,783,1,783
SO49352,BK_R89B_48,17082,2012-08-18,2012-08-25,2012-08-30,2182,1,2182
SO49353,BK_R50R_62,20931,2012-08-18,2012-08-25,2012-08-30,783,1,783
SO49354,BK_R89B_44,13883,2012-08-18,2012-08-25,2012-08-30,2182,1,2182
SO49355,BK_M68B_46,14031,2012-08-18,2012-08-25,2012-08-30,2049,1,2049
SO49356,BK_R89R_48,23540,2012-08-18,2012-08-25,2012-08-30,2443,1,2443
SO49357,BK_R89B_52,23542,2012-08-18,2012-08-25,2012-08-30,2182,1,2182
SO49358,BK_M68S_46,27076,2012-08-18,2012-08-25,2012-08-30,2071,1,2071
SO49359,BK_R64Y_42,14343,2012-08-18,2012-08-25,2012-08-30,1000,1,1000
SO49360,BK_M68B_38,27069,2012-08-18,2012-08-25,2012-08-30,2049,1,2049
SO49361,BK_R89B_44,15663,2012-08-18,2012-08-25,2012-08-30,2182,1,2182
SO49362,BK_M68B_38,12622,2012-08-19,2012-08-26,2012-08-31,2049,1,2049
SO49363,BK_M68B_42,14062,2012-08-19,2012-08-26,2012-08-31,2049,1,2049
SO49364,BK_R89B_58,23434,2012-08-19,2012-08-26,2012-08-31,2182,1,2182
SO49365,BK_R89R_44,23529,2012-08-19,2012-08-26,2012-08-31,2443,1,2443
SO49366,BK_R89B_52,23546,2012-08-19,2012-08-26,2012-08-31,2182,1,2182
SO49367,BK_M68B_46,27047,2012-08-19,2012-08-26,2012-08-31,2049,1,2049
SO49368,BK_R50R_62,15528,2012-08-19,2012-08-26,2012-08-31,783,1,783
SO49369,BK_R50B_52,15552,2012-08-19,2012-08-26,2012-08-31,783,1,783
SO49370,BK_R89B_58,23574,2012-08-19,2012-08-26,2012-08-31,2182,1,2182
SO49371,BK_R50R_48,26663,2012-08-19,2012-08-26,2012-08-31,783,1,783
SO49372,BK_R89R_48,15666,2012-08-20,2012-08-27,2012-09-01,2443,1,2443
SO49373,BK_R64Y_40,17752,2012-08-20,2012-08-27,2012-09-01,1000,1,1000
SO49374,BK_R50B_58,20933,2012-08-20,2012-08-27,2012-09-01,783,1,783
SO49375,BK_M68S_42,12330,2012-08-20,2012-08-27,2012-09-01,2071,1,2071
SO49376,BK_M68S_42,14125,2012-08-20,2012-08-27,2012-09-01,2071,1,2071
SO49377,BK_R89R_58,23435,2012-08-20,2012-08-27,2012-09-01,2182,1,2182
SO49378,BK_M68B_42,27051,2012-08-20,2012-08-27,2012-09-01,2049,1,2049
SO49379,BK_M68B_42,27067,2012-08-20,2012-08-27,2012-09-01,2049,1,2049
SO49380,BK_R50B_62,15542,2012-08-20,2012-08-27,2012-09-01,783,1,783
SO49381,BK_R50B_58,15553,2012-08-20,2012-08-27,2012-09-01,783,1,783
SO49382,BK_R64Y_40,25030,2012-08-20,2012-08-27,2012-09-01,1000,1,1000
SO49383,BK_R64Y_40,25032,2012-08-20,2012-08-27,2012-09-01,1000,1,1000
SO49384,BK_M68S_42,29414,2012-08-20,2012-08-27,2012-09-01,2071,1,2071
SO49385,BK_R89B_48,17803,2012-08-21,2012-08-28,2012-09-02,2182,1,2182
SO49386,BK_R89B_44,17093,2012-08-21,2012-08-28,2012-09-02,2182,1,2182
SO49387,BK_R89R_48,17114,2012-08-21,2012-08-28,2012-09-02,2443,1,2443
SO49388,BK_M68S_46,12298,2012-08-21,2012-08-28,2012-09-02,2071,1,2071
SO49389,BK_R50B_60,20975,2012-08-21,2012-08-28,2012-09-02,783,1,783
SO49390,BK_R50B_60,19326,2012-08-21,2012-08-28,2012-09-02,783,1,783
SO49391,BK_R89B_58,13877,2012-08-21,2012-08-28,2012-09-02,2182,1,2182
SO49392,BK_M68B_46,14066,2012-08-21,2012-08-28,2012-09-02,2049,1,2049
SO49393,BK_R89B_48,23422,2012-08-21,2012-08-28,2012-09-02,2182,1,2182
SO49394,BK_R89B_58,23525,2012-08-21,2012-08-28,2012-09-02,2182,1,2182
SO49395,BK_R89R_48,23572,2012-08-21,2012-08-28,2012-09-02,2443,1,2443
SO49396,BK_R89R_52,23538,2012-08-22,2012-08-29,2012-09-03,2443,1,2443
SO49397,BK_R50R_58,15551,2012-08-22,2012-08-29,2012-09-03,783,1,783
SO49398,BK_R50R_52,26745,2012-08-22,2012-08-29,2012-09-03,783,1,783
SO49399,BK_R50B_44,15540,2012-08-23,2012-08-30,2012-09-04,783,1,783
SO49400,BK_R89B_44,17794,2012-08-23,2012-08-30,2012-09-04,2182,1,2182
SO49401,BK_R89R_48,17813,2012-08-23,2012-08-30,2012-09-04,2443,1,2443
SO49402,BK_M68S_38,12302,2012-08-23,2012-08-30,2012-09-04,2071,1,2071
SO49403,BK_M68B_46,12397,2012-08-23,2012-08-30,2012-09-04,2049,1,2049
SO49404,BK_R89B_52,23425,2012-08-23,2012-08-30,2012-09-04,2182,1,2182
SO49405,BK_M68B_42,21332,2012-08-23,2012-08-30,2012-09-04,2049,1,2049
SO49406,BK_M68S_42,27021,2012-08-23,2012-08-30,2012-09-04,2071,1,2071
SO49407,BK_R64Y_48,14356,2012-08-23,2012-08-30,2012-09-04,1000,1,1000
SO49408,BK_R50R_60,15535,2012-08-23,2012-08-30,2012-09-04,783,1,783
SO49409,BK_M68B_38,13975,2012-08-23,2012-08-30,2012-09-04,2049,1,2049
SO49410,BK_R89R_48,17184,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49411,BK_R89R_44,15676,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49412,BK_R89B_44,16826,2012-08-24,2012-08-31,2012-09-05,2182,1,2182
SO49413,BK_R89R_48,17798,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49414,BK_R89R_44,17096,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49415,BK_R89R_52,17107,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49416,BK_R50B_48,20917,2012-08-24,2012-08-31,2012-09-05,783,1,783
SO49417,BK_M68B_46,12623,2012-08-24,2012-08-31,2012-09-05,2049,1,2049
SO49418,BK_M68S_38,14030,2012-08-24,2012-08-31,2012-09-05,2071,1,2071
SO49419,BK_R89R_44,23534,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49420,BK_R64Y_48,14354,2012-08-24,2012-08-31,2012-09-05,1000,1,1000
SO49421,BK_R89B_58,23573,2012-08-24,2012-08-31,2012-09-05,2182,1,2182
SO49422,BK_R89R_52,23648,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49423,BK_R50R_52,26666,2012-08-24,2012-08-31,2012-09-05,783,1,783
SO49424,BK_R50B_52,26740,2012-08-24,2012-08-31,2012-09-05,783,1,783
SO49425,BK_R89R_48,15623,2012-08-25,2012-09-01,2012-09-06,2443,1,2443
SO49426,BK_R50R_60,20921,2012-08-25,2012-09-01,2012-09-06,783,1,783
SO49427,BK_R50B_44,19338,2012-08-25,2012-09-01,2012-09-06,783,1,783
SO49428,BK_R89R_44,13870,2012-08-25,2012-09-01,2012-09-06,2443,1,2443
SO49429,BK_M68B_42,14012,2012-08-25,2012-09-01,2012-09-06,2049,1,2049
SO49430,BK_R50R_44,15538,2012-08-25,2012-09-01,2012-09-06,783,1,783
SO49431,BK_R50B_58,15548,2012-08-25,2012-09-01,2012-09-06,783,1,783
SO49432,BK_R89B_44,17841,2012-08-26,2012-09-02,2012-09-07,2182,1,2182
SO49433,BK_R89B_44,23544,2012-08-26,2012-09-02,2012-09-07,2182,1,2182
SO49434,BK_R64Y_38,14357,2012-08-26,2012-09-02,2012-09-07,1000,1,1000
SO49435,BK_R89B_52,17181,2012-08-27,2012-09-03,2012-09-08,2182,1,2182
SO49436,BK_R50R_60,20847,2012-08-27,2012-09-03,2012-09-08,783,1,783
SO49437,BK_R50R_52,19336,2012-08-27,2012-09-03,2012-09-08,783,1,783
SO49438,BK_M68S_46,14020,2012-08-27,2012-09-03,2012-09-08,2071,1,2071
SO49439,BK_M68S_46,14064,2012-08-27,2012-09-03,2012-09-08,2071,1,2071
SO49440,BK_M68B_42,14101,2012-08-27,2012-09-03,2012-09-08,2049,1,2049
SO49441,BK_M68B_38,27044,2012-08-27,2012-09-03,2012-09-08,2049,1,2049
SO49442,BK_R50B_60,15532,2012-08-27,2012-09-03,2012-09-08,783,1,783
SO49549,BK_R64Y_38,19440,2012-08-28,2012-09-04,2012-09-09,1000,1,1000
SO49550,BK_R50R_48,19380,2012-08-28,2012-09-04,2012-09-09,783,1,783
SO49551,BK_R50B_58,21040,2012-08-28,2012-09-04,2012-09-09,783,1,783
SO49552,BK_M68B_38,12647,2012-08-28,2012-09-04,2012-09-09,2049,1,2049
SO49553,BK_M68S_42,14302,2012-08-28,2012-09-04,2012-09-09,2071,1,2071
SO49554,BK_R50B_62,15739,2012-08-28,2012-09-04,2012-09-09,783,1,783
SO49555,BK_R64Y_44,25036,2012-08-28,2012-09-04,2012-09-09,1000,1,1000
SO49556,BK_R50B_44,26752,2012-08-28,2012-09-04,2012-09-09,783,1,783
SO49557,BK_R50B_60,26753,2012-08-28,2012-09-04,2012-09-09,783,1,783
SO49558,BK_R50B_58,19366,2012-08-29,2012-09-05,2012-09-10,783,1,783
SO49559,BK_R89R_48,26115,2012-08-29,2012-09-05,2012-09-10,2443,1,2443
SO49560,BK_R89B_48,13892,2012-08-29,2012-09-05,2012-09-10,2182,1,2182
SO49561,BK_M68B_38,14681,2012-08-29,2012-09-05,2012-09-10,2049,1,2049
SO49562,BK_M68S_42,14234,2012-08-29,2012-09-05,2012-09-10,2071,1,2071
SO49563,BK_M68S_42,27087,2012-08-29,2012-09-05,2012-09-10,2071,1,2071
SO49564,BK_R64Y_44,26533,2012-08-29,2012-09-05,2012-09-10,1000,1,1000
SO49565,BK_M68S_46,21501,2012-08-29,2012-09-05,2012-09-10,2071,1,2071
SO49566,BK_R50B_58,15565,2012-08-29,2012-09-05,2012-09-10,783,1,783
SO49567,BK_M68S_46,12634,2012-08-29,2012-09-05,2012-09-10,2071,1,2071
SO49568,BK_R89B_48,24003,2012-08-29,2012-09-05,2012-09-10,2182,1,2182
SO49569,BK_R89R_58,16262,2012-08-30,2012-09-06,2012-09-11,2182,1,2182
SO49570,BK_M68B_38,14316,2012-08-30,2012-09-06,2012-09-11,2049,1,2049
SO49571,BK_M68B_38,14345,2012-08-30,2012-09-06,2012-09-11,2049,1,2049
SO49572,BK_M68S_38,27107,2012-08-30,2012-09-06,2012-09-11,2071,1,2071
SO49573,BK_R89R_58,24009,2012-08-30,2012-09-06,2012-09-11,2182,1,2182
SO49574,BK_R50R_58,26764,2012-08-30,2012-09-06,2012-09-11,783,1,783
SO49575,BK_R89R_52,15923,2012-08-31,2012-09-07,2012-09-12,2443,1,2443
SO49576,BK_R89B_58,17761,2012-08-31,2012-09-07,2012-09-12,2182,1,2182
SO49577,BK_R89B_52,17762,2012-08-31,2012-09-07,2012-09-12,2182,1,2182
SO49578,BK_R64Y_48,19057,2012-08-31,2012-09-07,2012-09-12,1000,1,1000
SO49579,BK_M68B_38,14322,2012-08-31,2012-09-07,2012-09-12,2049,1,2049
SO49580,BK_M68B_38,14225,2012-08-31,2012-09-07,2012-09-12,2049,1,2049
SO49581,BK_R89R_48,17937,2012-09-01,2012-09-08,2012-09-13,2443,1,2443
SO49582,BK_R89B_52,17220,2012-09-01,2012-09-08,2012-09-13,2182,1,2182
SO49583,BK_R89B_52,16203,2012-09-01,2012-09-08,2012-09-13,2182,1,2182
SO49584,BK_R89R_44,13894,2012-09-01,2012-09-08,2012-09-13,2443,1,2443
SO49585,BK_M68B_46,12644,2012-09-01,2012-09-08,2012-09-13,2049,1,2049
SO49586,BK_M68S_38,12500,2012-09-01,2012-09-08,2012-09-13,2071,1,2071
SO49587,BK_M68S_46,14301,2012-09-01,2012-09-08,2012-09-13,2071,1,2071
SO49588,BK_M68S_42,14226,2012-09-01,2012-09-08,2012-09-13,2071,1,2071
SO49589,BK_M68B_46,14263,2012-09-01,2012-09-08,2012-09-13,2049,1,2049
SO49590,BK_M68B_42,21348,2012-09-01,2012-09-08,2012-09-13,2049,1,2049
SO49591,BK_M68S_38,27092,2012-09-01,2012-09-08,2012-09-13,2071,1,2071
SO49592,BK_R50R_44,15558,2012-09-01,2012-09-08,2012-09-13,783,1,783
SO49593,BK_R50R_44,15561,2012-09-01,2012-09-08,2012-09-13,783,1,783
SO49594,BK_R89B_58,24005,2012-09-01,2012-09-08,2012-09-13,2182,1,2182
SO49595,BK_R64Y_40,25107,2012-09-01,2012-09-08,2012-09-13,1000,1,1000
SO49596,BK_R89B_58,23653,2012-09-01,2012-09-08,2012-09-13,2182,1,2182
SO49597,BK_R89R_44,24001,2012-09-01,2012-09-08,2012-09-13,2443,1,2443
SO49598,BK_R89B_48,15710,2012-09-02,2012-09-09,2012-09-14,2182,1,2182
SO49599,BK_R89R_44,15921,2012-09-02,2012-09-09,2012-09-14,2443,1,2443
SO49600,BK_R64Y_38,14381,2012-09-02,2012-09-09,2012-09-14,1000,1,1000
SO49601,BK_R64Y_48,14382,2012-09-02,2012-09-09,2012-09-14,1000,1,1000
SO49602,BK_R50R_52,15737,2012-09-02,2012-09-09,2012-09-14,783,1,783
SO49603,BK_R89R_44,23655,2012-09-02,2012-09-09,2012-09-14,2443,1,2443
SO49604,BK_R89R_52,17221,2012-09-03,2012-09-10,2012-09-15,2443,1,2443
SO49605,BK_R64Y_38,19065,2012-09-03,2012-09-10,2012-09-15,1000,1,1000
SO49606,BK_R50B_62,21034,2012-09-03,2012-09-10,2012-09-15,783,1,783
SO49607,BK_M68S_38,12475,2012-09-03,2012-09-10,2012-09-15,2071,1,2071
SO49608,BK_M68S_46,14262,2012-09-03,2012-09-10,2012-09-15,2071,1,2071
SO49609,BK_R64Y_44,14367,2012-09-03,2012-09-10,2012-09-15,1000,1,1000
SO49610,BK_M68B_38,27105,2012-09-03,2012-09-10,2012-09-15,2049,1,2049
SO49611,BK_R50B_52,15554,2012-09-03,2012-09-10,2012-09-15,783,1,783
SO49612,BK_R50B_44,21039,2012-09-03,2012-09-10,2012-09-15,783,1,783
SO49613,BK_R89B_48,16052,2012-09-04,2012-09-11,2012-09-16,2182,1,2182
SO49614,BK_R50B_52,20982,2012-09-04,2012-09-11,2012-09-16,783,1,783
SO49615,BK_R50R_44,21020,2012-09-04,2012-09-11,2012-09-16,783,1,783
SO49616,BK_M68S_38,12479,2012-09-04,2012-09-11,2012-09-16,2071,1,2071
SO49617,BK_M68B_38,29479,2012-09-04,2012-09-11,2012-09-16,2049,1,2049
SO49618,BK_M68S_38,14306,2012-09-04,2012-09-11,2012-09-16,2071,1,2071
SO49619,BK_M68B_46,14324,2012-09-04,2012-09-11,2012-09-16,2049,1,2049
SO49620,BK_M68S_46,14326,2012-09-04,2012-09-11,2012-09-16,2071,1,2071
SO49621,BK_M68S_38,14348,2012-09-04,2012-09-11,2012-09-16,2071,1,2071
SO49622,BK_M68S_38,14668,2012-09-04,2012-09-11,2012-09-16,2071,1,2071
SO49623,BK_M68S_46,27088,2012-09-04,2012-09-11,2012-09-16,2071,1,2071
SO49624,BK_R64Y_38,25051,2012-09-04,2012-09-11,2012-09-16,1000,1,1000
SO49625,BK_R64Y_38,25053,2012-09-04,2012-09-11,2012-09-16,1000,1,1000
SO49626,BK_R89B_52,23998,2012-09-04,2012-09-11,2012-09-16,2182,1,2182
SO49627,BK_M68B_38,14230,2012-09-05,2012-09-12,2012-09-17,2049,1,2049
SO49628,BK_M68B_46,27104,2012-09-05,2012-09-12,2012-09-17,2049,1,2049
SO49629,BK_R50R_62,15557,2012-09-05,2012-09-12,2012-09-17,783,1,783
SO49630,BK_R89B_48,23651,2012-09-05,2012-09-12,2012-09-17,2182,1,2182
SO49631,BK_M68S_42,14260,2012-09-05,2012-09-12,2012-09-17,2071,1,2071
SO49632,BK_R50B_60,20860,2012-09-06,2012-09-13,2012-09-18,783,1,783
SO49633,BK_R89B_44,26202,2012-09-06,2012-09-13,2012-09-18,2182,1,2182
SO49634,BK_M68B_42,14279,2012-09-06,2012-09-13,2012-09-18,2049,1,2049
SO49635,BK_M68S_46,27097,2012-09-06,2012-09-13,2012-09-18,2071,1,2071
SO49636,BK_R89R_48,23665,2012-09-06,2012-09-13,2012-09-18,2443,1,2443
SO49637,BK_R89B_52,17943,2012-09-07,2012-09-14,2012-09-19,2182,1,2182
SO49638,BK_R64Y_42,19067,2012-09-07,2012-09-14,2012-09-19,1000,1,1000
SO49639,BK_R50R_48,19386,2012-09-07,2012-09-14,2012-09-19,783,1,783
SO49640,BK_M68B_46,12462,2012-09-07,2012-09-14,2012-09-19,2049,1,2049
SO49641,BK_M68B_38,14276,2012-09-07,2012-09-14,2012-09-19,2049,1,2049
SO49642,BK_M68S_46,14299,2012-09-07,2012-09-14,2012-09-19,2071,1,2071
SO49643,BK_R89B_48,24006,2012-09-07,2012-09-14,2012-09-19,2182,1,2182
SO49644,BK_R50R_44,26768,2012-09-07,2012-09-14,2012-09-19,783,1,783
SO49645,BK_R89R_52,15678,2012-09-08,2012-09-15,2012-09-20,2443,1,2443
SO49646,BK_R89B_58,15688,2012-09-08,2012-09-15,2012-09-20,2182,1,2182
SO49647,BK_R89R_44,17742,2012-09-08,2012-09-15,2012-09-20,2443,1,2443
SO49648,BK_R64Y_40,19455,2012-09-08,2012-09-15,2012-09-20,1000,1,1000
SO49649,BK_R50R_44,21027,2012-09-08,2012-09-15,2012-09-20,783,1,783
SO49650,BK_M68B_42,12637,2012-09-08,2012-09-15,2012-09-20,2049,1,2049
SO49651,BK_M68S_38,14670,2012-09-08,2012-09-15,2012-09-20,2071,1,2071
SO49652,BK_M68B_46,14855,2012-09-08,2012-09-15,2012-09-20,2049,1,2049
SO49653,BK_M68S_38,15014,2012-09-08,2012-09-15,2012-09-20,2071,1,2071
SO49654,BK_M68B_38,14224,2012-09-08,2012-09-15,2012-09-20,2049,1,2049
SO49655,BK_M68S_46,27079,2012-09-08,2012-09-15,2012-09-20,2071,1,2071
SO49656,BK_M68B_46,27083,2012-09-08,2012-09-15,2012-09-20,2049,1,2049
SO49657,BK_R50B_48,15750,2012-09-08,2012-09-15,2012-09-20,783,1,783
SO49658,BK_R50B_62,15763,2012-09-08,2012-09-15,2012-09-20,783,1,783
SO49659,BK_M68S_38,21354,2012-09-08,2012-09-15,2012-09-20,2071,1,2071
SO49660,BK_R89R_58,23660,2012-09-08,2012-09-15,2012-09-20,2182,1,2182
SO49661,BK_R89R_52,23995,2012-09-08,2012-09-15,2012-09-20,2443,1,2443
SO49662,BK_R50R_52,26763,2012-09-08,2012-09-15,2012-09-20,783,1,783
SO49663,BK_R50B_44,26767,2012-09-08,2012-09-15,2012-09-20,783,1,783
SO49664,BK_R89R_44,17896,2012-09-09,2012-09-16,2012-09-21,2443,1,2443
SO49665,BK_M68B_42,29483,2012-09-09,2012-09-16,2012-09-21,2049,1,2049
SO49666,BK_M68B_46,14287,2012-09-09,2012-09-16,2012-09-21,2049,1,2049
SO49667,BK_M68S_42,14673,2012-09-09,2012-09-16,2012-09-21,2071,1,2071
SO49668,BK_M68B_46,14261,2012-09-09,2012-09-16,2012-09-21,2049,1,2049
SO49669,BK_M68S_38,27080,2012-09-09,2012-09-16,2012-09-21,2071,1,2071
SO49670,BK_R89B_52,23996,2012-09-09,2012-09-16,2012-09-21,2182,1,2182
SO49671,BK_R89B_44,17199,2012-09-10,2012-09-17,2012-09-22,2182,1,2182
SO49672,BK_R89B_58,16259,2012-09-10,2012-09-17,2012-09-22,2182,1,2182
SO49673,BK_R50R_62,21011,2012-09-10,2012-09-17,2012-09-22,783,1,783
SO49674,BK_R89R_48,13887,2012-09-10,2012-09-17,2012-09-22,2443,1,2443
SO49675,BK_M68B_42,11241,2012-09-10,2012-09-17,2012-09-22,2049,1,2049
SO49676,BK_M68S_46,12658,2012-09-10,2012-09-17,2012-09-22,2071,1,2071
SO49677,BK_M68B_38,14666,2012-09-10,2012-09-17,2012-09-22,2049,1,2049
SO49678,BK_M68B_38,27081,2012-09-10,2012-09-17,2012-09-22,2049,1,2049
SO49679,BK_R50R_48,26760,2012-09-10,2012-09-17,2012-09-22,783,1,783
SO49680,BK_R89R_52,17969,2012-09-11,2012-09-18,2012-09-23,2443,1,2443
SO49681,BK_R89B_58,13890,2012-09-11,2012-09-18,2012-09-23,2182,1,2182
SO49682,BK_M68S_46,21352,2012-09-11,2012-09-18,2012-09-23,2071,1,2071
SO49683,BK_M68S_46,27108,2012-09-11,2012-09-18,2012-09-23,2071,1,2071
SO49684,BK_R89R_52,24000,2012-09-11,2012-09-18,2012-09-23,2443,1,2443
SO49685,BK_R89B_44,17959,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49686,BK_R89B_52,16051,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49687,BK_R89R_58,16205,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49688,BK_M68B_46,12653,2012-09-12,2012-09-19,2012-09-24,2049,1,2049
SO49689,BK_R64Y_38,14377,2012-09-12,2012-09-19,2012-09-24,1000,1,1000
SO49690,BK_R89B_48,24008,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49691,BK_R89B_44,23662,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49692,BK_R89B_48,17960,2012-09-13,2012-09-20,2012-09-25,2182,1,2182
SO49693,BK_R89R_48,17741,2012-09-13,2012-09-20,2012-09-25,2443,1,2443
SO49694,BK_R89R_44,17968,2012-09-13,2012-09-20,2012-09-25,2443,1,2443
SO49695,BK_M68B_46,12499,2012-09-13,2012-09-20,2012-09-25,2049,1,2049
SO49696,BK_M68S_46,14323,2012-09-13,2012-09-20,2012-09-25,2071,1,2071
SO49697,BK_M68B_38,14238,2012-09-13,2012-09-20,2012-09-25,2049,1,2049
SO49698,BK_M68S_42,21336,2012-09-13,2012-09-20,2012-09-25,2071,1,2071
SO49699,BK_R64Y_38,25037,2012-09-13,2012-09-20,2012-09-25,1000,1,1000
SO49700,BK_R89B_48,23664,2012-09-13,2012-09-20,2012-09-25,2182,1,2182
SO49701,BK_R89R_44,17933,2012-09-14,2012-09-21,2012-09-26,2443,1,2443
SO49702,BK_R89B_48,15687,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49703,BK_R89B_44,15924,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49704,BK_R89B_52,17962,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49705,BK_R89R_52,15925,2012-09-14,2012-09-21,2012-09-26,2443,1,2443
SO49706,BK_R64Y_40,17770,2012-09-14,2012-09-21,2012-09-26,1000,1,1000
SO49707,BK_R89R_58,13889,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49708,BK_M68S_38,12487,2012-09-14,2012-09-21,2012-09-26,2071,1,2071
SO49709,BK_M68S_38,14300,2012-09-14,2012-09-21,2012-09-26,2071,1,2071
SO49710,BK_M68B_46,14308,2012-09-14,2012-09-21,2012-09-26,2049,1,2049
SO49711,BK_M68B_46,14676,2012-09-14,2012-09-21,2012-09-26,2049,1,2049
SO49712,BK_M68B_42,27095,2012-09-14,2012-09-21,2012-09-26,2049,1,2049
SO49713,BK_M68S_42,21400,2012-09-14,2012-09-21,2012-09-26,2071,1,2071
SO49714,BK_R89B_48,23663,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49715,BK_R50R_62,26761,2012-09-14,2012-09-21,2012-09-26,783,1,783
SO49716,BK_R89B_52,17722,2012-09-15,2012-09-22,2012-09-27,2182,1,2182
SO49717,BK_R89R_44,16204,2012-09-15,2012-09-22,2012-09-27,2443,1,2443
SO49718,BK_R64Y_44,19196,2012-09-15,2012-09-22,2012-09-27,1000,1,1000
SO49719,BK_R50R_44,20854,2012-09-15,2012-09-22,2012-09-27,783,1,783
SO49720,BK_M68B_38,12640,2012-09-15,2012-09-22,2012-09-27,2049,1,2049
SO49721,BK_M68S_46,12645,2012-09-15,2012-09-22,2012-09-27,2071,1,2071
SO49722,BK_M68S_38,14264,2012-09-15,2012-09-22,2012-09-27,2071,1,2071
SO49723,BK_R64Y_44,14366,2012-09-15,2012-09-22,2012-09-27,1000,1,1000
SO49724,BK_M68S_46,27106,2012-09-15,2012-09-22,2012-09-27,2071,1,2071
SO49725,BK_R89R_52,24007,2012-09-15,2012-09-22,2012-09-27,2443,1,2443
SO49726,BK_R64Y_38,25057,2012-09-15,2012-09-22,2012-09-27,1000,1,1000
